0,1,2
183.38,188.09,191.19
127.18,129.88,131.75
34.4,35.43,40.06
21.6,22.4,25.58
19.78,18.48,21.73
15.92,13.98,16.38
13.93,11.85,15.09
12.51,10.83,14.07
21.98,20.62,24.29
28.79,27.01,32.47
58.32,62.48,62.34
160.59,168.03,171.83
191.43,197.4,201.06
196.34,202.16,205.79
184.74,191.68,194.2
188.34,194.98,199.83
190.11,196.7,199.82
204.03,208.87,212.67
201.76,207.17,211.08
205.9,211.34,214.1
205.2,210.62,213.02
209.06,215.11,217.42
199.25,204.29,206.12
199.25,204.09,208.09
205.58,210.94,214.57
199.64,204.81,207.72
197.44,203.32,207.32
192.38,196.73,203.47
204.83,208.44,212.54
189.85,194.68,197.26
199.68,204.15,207.93
200.3,204.32,207.95
199.91,203.22,208.56
200.54,206.99,210.87
189.41,195.11,199.55
199.28,206.2,208.75
199.17,203.14,205.18
194.36,199.89,204.06
191.12,197.79,200.57
194.04,199.59,202.51
200.24,206.34,209.15
196.55,202.63,206.32
196.04,201.98,205.63
200.39,205.06,208.23
199.6,205.93,209.78
193.19,199.52,205.2
199.89,205.36,212.12
195.93,202.65,207.59
205.53,210.58,215.03
193.13,199.1,201.61
185.31,192.2,196.93
190.9,198.06,202.7
194.45,200.36,203.66
185.36,192.68,196.37
176.38,183.36,187.13
189.09,194.82,199.15
147.48,150.37,155.94
62.08,64.28,73.08
48.22,47.9,54.74
41.55,41.19,45.15
29.78,29.88,32.37
28.92,29.28,31.84
25.43,24.95,28.99
26.78,26.15,29.62
28.35,27.97,32.82
34.6,34.09,37.88
74.41,79.12,83.61
157.91,166.82,171.97
194.27,200.64,204.57
190.94,198.26,201.92
194.52,200.39,203.57
119.82,126.02,127.97
45.06,46.85,50.63
22.93,22.38,26.1
23.71,24.39,28.47
33.92,35.8,39.8
53.69,57.33,63.17
39.3,39.3,44.3
31.47,30.91,32.63
35.92,35.92,36.74
24.74,23.5,24.08
23.06,23.3,22.7
20.49,21.27,22.05
26.28,25.64,26.2
34.61,33.07,35.71
153.34,155.81,160.53
191.62,196.86,200.24
188.53,194.08,198.0
191.37,197.98,202.41
187.63,194.67,199.24
197.11,200.37,206.83
149.81,154.64,158.01
47.86,48.17,55.02
26.89,27.89,32.53
18.02,17.3,20.86
17.7,14.54,17.5
18.72,14.06,17.94
13.56,11.96,14.6
14.24,13.88,16.88
27.97,25.8,31.26
50.38,51.19,52.36
165.23,173.45,177.33
191.34,197.52,201.43
198.38,202.76,205.48
196.63,200.65,201.78
200.76,204.83,207.35
202.24,206.82,211.31
204.63,209.63,212.75
201.64,205.81,209.07
195.11,200.11,203.11
199.29,204.78,208.07
198.56,203.43,205.64
199.1,204.62,206.42
199.62,204.62,207.82
195.49,200.81,203.91
209.33,212.67,216.25
201.87,206.13,208.9
204.15,208.32,210.68
202.69,207.05,208.14
203.68,207.89,210.01
203.62,207.9,211.34
203.89,208.13,210.85
202.38,206.54,209.6
204.82,207.1,209.34
203.91,208.47,210.31
195.41,201.07,204.24
201.45,206.0,207.61
202.49,205.11,207.73
209.2,212.45,214.86
203.3,207.25,209.43
199.67,206.33,209.29
198.54,204.22,206.27
199.18,204.14,206.79
189.18,195.84,197.82
201.52,207.86,211.68
191.7,199.47,203.84
193.77,200.17,203.69
201.05,203.45,205.89
196.9,201.42,204.3
199.5,203.76,207.99
194.36,199.59,202.96
185.4,193.14,197.28
196.38,200.39,204.41
178.43,186.47,189.52
189.21,193.83,198.58
188.09,191.23,196.27
161.23,165.83,171.03
70.03,72.03,80.63
51.73,51.13,57.73
44.89,43.89,49.09
31.06,29.83,34.74
23.63,22.93,27.12
21.09,20.49,24.29
24.44,23.44,28.64
27.33,26.33,31.33
36.92,36.74,42.23
94.96,100.91,103.85
160.6,169.26,171.91
191.67,195.08,198.6
191.68,198.44,201.96
188.56,194.44,197.68
165.48,170.52,173.0
53.88,54.04,58.45
26.43,25.83,29.13
27.08,26.6,30.44
40.02,41.94,47.42
52.3,54.49,60.82
42.99,43.23,47.71
33.27,32.47,35.87
29.71,30.16,31.83
24.27,23.27,24.47
23.46,23.46,24.26
23.73,23.73,25.73
26.91,26.91,28.11
52.22,52.91,53.79
178.29,183.96,188.44
191.17,198.05,201.41
190.4,197.04,200.46
187.63,194.4,198.41
191.41,196.61,200.42
192.99,198.31,202.56
167.85,173.45,176.85
46.16,47.32,54.88
28.26,29.26,34.26
18.87,18.47,22.67
15.94,13.22,16.46
17.34,14.14,17.54
13.4,11.8,13.8
14.93,15.13,17.33
25.09,24.09,28.49
60.92,62.56,66.26
176.0,181.63,185.48
195.94,201.22,205.18
193.01,196.76,200.0
189.85,195.53,196.33
191.47,195.67,199.23
186.82,192.58,196.65
196.07,202.75,207.16
202.16,207.14,211.35
201.5,205.73,208.73
200.83,206.54,210.27
206.31,210.61,213.56
209.18,213.59,217.51
200.32,205.88,208.22
203.86,208.28,212.3
205.35,210.06,213.43
202.5,207.98,211.36
202.81,207.81,211.49
208.75,215.17,217.96
199.56,207.54,210.79
192.76,199.61,202.65
198.93,203.93,207.3
198.28,204.11,206.63
200.44,205.19,207.59
199.05,203.63,207.57
205.27,211.21,214.72
192.09,199.71,202.34
202.28,205.87,208.59
197.2,202.17,205.02
204.63,208.25,211.36
192.93,199.34,202.37
191.92,199.95,201.65
192.78,198.28,200.33
198.29,202.42,204.39
199.62,205.14,207.91
202.29,207.8,211.24
195.01,202.57,204.51
206.83,211.11,214.91
195.16,199.22,201.73
193.33,199.16,202.04
201.78,204.83,207.35
190.68,195.42,198.69
188.67,193.94,196.58
197.45,200.78,204.07
188.68,192.91,195.27
179.7,185.3,188.7
177.07,180.12,185.21
88.31,90.35,98.14
50.0,49.59,56.15
43.78,42.34,47.7
29.57,28.91,33.48
27.67,27.01,30.28
20.74,19.9,24.42
20.24,19.24,24.32
27.47,26.47,31.47
40.49,41.64,47.59
123.4,127.17,131.43
173.88,179.84,183.92
192.83,196.6,200.06
199.31,205.24,208.58
192.31,199.38,203.15
166.12,170.98,175.69
82.58,83.17,87.46
34.84,34.0,38.8
28.35,26.41,30.71
42.72,44.88,51.59
58.14,60.76,67.56
41.64,43.06,47.54
29.85,30.57,34.41
25.42,25.75,28.9
28.23,28.09,30.86
23.23,23.23,24.75
23.01,22.8,24.31
27.58,27.5,28.74
84.19,84.4,87.44
186.04,191.22,194.36
187.35,192.19,195.87
193.27,198.47,201.76
196.21,201.13,204.18
193.3,199.15,200.55
190.69,196.93,200.0
161.14,167.94,171.44
42.45,43.53,51.01
25.57,26.89,31.61
17.99,17.23,21.91
17.72,17.04,20.88
15.3,14.06,18.06
14.59,13.66,16.57
14.39,14.49,15.69
25.65,24.18,27.85
50.12,51.97,56.41
159.87,163.93,168.29
190.69,197.4,200.69
186.74,194.27,198.7
196.08,203.18,207.11
196.65,202.47,206.22
183.3,191.35,194.66
203.81,208.84,212.79
203.68,206.85,211.39
194.68,199.52,202.2
193.82,198.56,203.03
209.11,213.61,217.52
200.4,206.34,209.39
198.83,205.74,210.17
203.53,209.2,212.27
195.87,203.07,205.87
206.09,210.83,213.22
204.41,210.23,213.16
200.0,208.39,210.58
198.54,204.74,207.82
206.26,210.62,213.31
205.97,211.55,215.85
193.42,199.56,202.96
197.64,205.12,210.14
212.48,213.9,218.22
205.63,209.98,213.42
197.95,205.63,209.17
198.82,203.7,206.26
194.27,199.9,202.99
181.68,190.35,194.39
194.61,201.67,206.66
203.67,209.96,212.7
210.62,213.55,214.99
196.34,201.01,204.98
196.92,204.38,207.89
198.45,204.55,206.79
195.88,203.56,205.76
201.03,206.69,210.11
199.69,202.9,205.13
205.53,208.64,210.64
195.29,200.85,203.76
189.77,194.7,198.82
196.26,199.41,200.79
191.47,195.8,198.23
189.66,194.04,196.64
192.02,197.17,201.74
191.96,195.22,198.4
104.3,107.96,115.61
51.48,53.02,59.52
44.81,44.37,49.45
38.55,37.47,42.99
30.56,29.76,34.16
24.79,23.79,28.79
23.7,22.7,27.7
27.77,26.87,31.82
44.14,47.02,53.69
157.7,160.52,167.62
186.79,191.89,195.89
191.28,195.65,200.14
181.08,188.26,191.67
188.87,193.57,195.82
168.74,175.59,178.57
119.49,121.84,125.02
47.76,49.06,54.24
27.67,25.29,30.41
59.93,61.5,69.31
53.05,56.3,63.25
36.47,38.95,43.24
33.22,35.9,38.94
25.52,26.04,28.04
23.78,24.46,25.56
25.6,25.6,27.6
24.66,24.98,26.42
33.22,32.04,34.54
116.4,117.91,124.91
185.15,190.55,195.03
190.96,195.96,200.36
191.5,198.5,200.39
198.37,203.86,206.13
187.98,196.61,198.62
188.75,194.54,196.43
156.35,163.42,164.9
41.36,43.79,50.29
20.56,20.48,25.59
17.94,16.94,21.94
22.69,22.49,27.09
17.3,15.87,20.91
19.52,18.56,23.84
17.64,17.47,19.3
23.97,22.17,25.37
68.54,68.65,73.99
179.5,185.72,189.71
195.76,201.68,205.17
181.77,190.25,195.27
189.14,195.58,201.44
188.04,195.46,198.88
199.5,205.59,207.64
208.18,210.4,210.73
210.19,213.4,216.44
209.44,213.44,216.04
202.02,205.83,209.05
205.82,210.01,213.18
197.04,204.1,207.09
196.84,204.1,208.88
199.1,205.31,206.35
198.27,203.59,206.82
190.31,198.17,201.91
190.86,199.34,201.48
194.84,204.38,207.5
206.63,213.18,215.8
210.34,214.69,216.89
196.51,202.04,205.06
204.74,211.0,215.54
188.56,194.95,198.11
196.39,202.04,205.65
199.32,205.9,209.81
202.01,207.62,211.25
204.69,208.48,212.71
198.86,203.1,207.25
190.22,195.5,200.64
201.08,206.99,211.01
198.38,204.91,208.4
193.07,198.76,202.45
184.8,192.0,195.04
175.49,183.79,190.19
192.38,199.48,203.91
188.93,196.21,199.69
196.51,204.58,209.27
192.29,198.64,203.97
195.53,201.7,203.81
192.59,198.25,203.34
200.69,204.81,208.23
194.85,201.88,205.79
198.23,203.69,206.75
198.01,201.77,206.57
190.88,198.0,202.14
194.69,201.57,202.56
133.11,136.22,140.35
59.43,60.84,67.58
52.67,53.83,59.59
41.38,41.34,46.66
35.41,34.81,39.05
29.51,28.59,33.59
24.75,24.15,29.95
30.37,31.68,35.71
37.31,36.29,41.69
126.56,132.16,140.99
185.5,192.79,196.83
188.07,195.86,203.34
193.31,201.58,204.51
183.18,190.5,193.82
182.3,190.1,193.31
160.1,166.44,168.92
60.29,64.44,66.82
37.11,36.91,43.13
60.42,62.8,70.24
39.88,44.47,49.39
33.24,36.66,39.95
32.66,36.14,38.62
25.51,25.83,26.59
24.34,24.94,26.94
25.13,24.73,26.93
26.69,26.78,28.41
38.19,38.25,40.73
136.38,139.69,146.87
184.8,190.32,193.51
186.28,193.48,197.28
192.25,199.69,202.77
199.06,206.06,210.3
190.64,199.87,202.58
192.93,197.78,200.64
156.01,162.5,165.23
49.62,53.79,63.09
32.67,35.44,43.19
21.72,21.39,27.54
25.49,26.39,32.18
19.25,17.43,24.14
19.4,17.6,24.34
21.64,19.94,25.44
27.29,26.45,30.17
98.59,101.8,108.07
186.0,193.17,198.06
184.69,192.8,198.24
176.36,184.18,189.92
180.79,186.45,191.97
186.63,192.44,197.69
192.58,199.64,204.54
207.63,212.41,214.54
217.01,220.17,222.75
212.09,217.27,219.8
194.87,200.99,203.26
198.42,204.72,207.03
203.74,209.97,213.16
206.1,211.09,213.02
202.04,207.22,209.51
195.59,204.18,209.93
191.55,199.42,204.08
193.37,200.32,205.35
203.56,210.5,212.66
197.94,202.66,204.15
198.56,205.3,207.27
201.77,207.87,209.5
194.33,201.43,203.35
195.15,203.51,205.27
199.23,204.48,208.07
201.78,207.87,212.48
191.48,198.31,203.7
190.3,198.49,203.15
190.76,197.33,201.87
187.36,194.84,199.23
195.71,201.85,205.35
201.58,206.51,210.04
188.69,196.34,198.56
195.91,201.04,204.67
193.71,198.55,201.76
179.73,190.17,193.52
189.72,196.62,202.19
186.09,194.16,198.88
191.38,198.88,204.01
191.96,198.69,204.18
191.79,200.25,204.43
190.42,198.5,202.85
198.56,204.68,208.0
191.03,198.56,203.0
189.32,197.19,202.4
177.07,184.95,189.24
186.27,193.71,198.13
153.34,158.1,162.06
58.39,62.7,69.15
50.21,55.48,63.25
50.67,53.99,60.23
41.5,41.46,46.78
33.26,32.74,38.62
27.77,27.99,33.94
29.38,31.4,35.65
35.81,34.24,39.19
92.2,98.39,105.79
179.64,188.45,192.52
178.53,187.08,193.47
174.87,185.06,190.72
179.41,187.88,193.87
190.61,197.1,201.6
180.66,188.36,193.91
94.8,98.04,102.02
57.68,59.91,68.79
53.67,55.96,63.91
41.64,44.93,49.76
35.49,37.19,40.85
29.45,31.44,33.37
28.1,27.16,28.57
27.14,25.03,27.95
27.7,25.7,28.7
30.75,28.51,31.31
47.11,48.57,50.66
157.16,163.64,167.19
179.26,186.08,189.78
173.8,183.02,186.56
183.0,190.42,195.74
184.01,192.93,198.63
193.17,200.49,206.06
184.81,192.2,197.78
144.5,153.93,156.65
52.25,54.91,62.28
38.65,43.64,50.52
26.31,28.16,35.99
23.15,24.39,33.37
22.71,25.0,32.77
21.58,22.35,29.63
24.28,24.58,29.7
27.87,29.56,34.3
72.69,73.05,81.96
169.05,175.43,181.81
190.81,198.76,203.46
179.24,188.84,192.84
178.89,186.71,191.94
183.25,191.06,196.07
195.51,203.51,207.85
203.57,208.57,213.68
189.0,196.23,200.33
194.61,202.26,205.27
201.36,206.04,208.89
200.09,205.05,207.61
200.96,209.24,210.8
204.52,212.21,215.01
203.47,208.67,211.68
194.76,201.1,204.42
191.46,197.84,202.4
196.27,202.17,206.47
190.65,198.26,201.14
196.65,203.36,206.8
196.61,202.94,206.69
197.08,200.94,206.1
197.86,205.03,209.6
206.84,212.32,216.02
197.97,202.53,206.41
196.11,201.67,205.03
186.04,194.68,197.26
199.46,206.58,209.57
181.44,190.09,193.15
199.43,204.82,209.58
198.24,205.11,206.75
202.38,207.45,212.76
206.41,210.58,214.66
201.6,206.93,210.57
198.28,205.15,210.91
186.49,195.49,202.21
201.86,206.86,213.26
187.27,194.99,200.87
177.73,186.17,194.11
182.39,189.59,196.25
190.78,198.09,204.56
182.92,189.83,195.39
172.87,182.0,188.32
181.51,190.44,196.9
181.97,190.32,197.03
189.75,195.4,199.62
176.96,187.01,195.43
149.18,154.94,163.16
66.0,68.83,76.26
49.19,53.43,63.07
51.37,54.13,60.81
40.26,40.86,45.86
31.76,31.96,37.36
27.17,27.85,33.09
32.56,33.88,39.12
34.59,33.83,38.63
71.69,77.02,85.54
194.59,204.1,210.15
194.99,203.45,208.32
183.46,192.62,197.98
197.81,204.35,211.67
191.17,199.16,204.46
170.37,179.25,185.59
121.5,126.18,132.06
66.43,66.93,77.5
46.78,49.58,54.8
39.05,41.49,45.65
32.63,33.23,35.79
28.98,29.34,30.54
27.44,26.32,28.08
27.52,23.72,27.32
26.69,24.69,27.69
29.24,27.26,29.35
61.85,63.9,69.78
155.33,163.8,169.77
179.75,186.83,193.3
177.13,185.29,191.55
172.86,182.69,189.01
182.46,192.36,198.13
185.8,195.22,202.8
186.6,195.1,201.73
172.18,181.01,185.89
148.23,152.94,156.96
46.74,53.93,58.46
28.07,30.34,37.02
29.86,33.08,40.02
19.93,23.34,28.69
30.32,32.12,38.12
29.06,30.37,33.67
30.69,32.29,36.41
97.41,99.31,105.25
180.77,189.56,195.54
194.62,202.65,206.94
189.34,198.31,204.57
182.87,191.35,198.83
181.77,190.29,196.49
187.71,197.12,201.23
200.26,207.12,210.7
191.86,200.83,207.24
192.66,202.01,206.51
183.63,193.57,196.95
194.8,202.75,206.08
201.1,208.1,211.51
191.41,196.33,199.86
196.05,201.06,203.27
197.91,201.75,204.74
192.62,198.88,201.88
187.25,195.33,198.09
180.08,190.39,196.12
189.98,198.09,204.09
200.07,207.36,210.88
187.63,194.78,200.16
201.04,208.83,214.16
196.76,203.41,207.05
186.79,193.86,199.24
194.86,202.1,207.98
198.85,204.79,207.63
194.51,201.86,205.96
195.15,202.64,206.16
192.25,198.75,204.3
197.43,203.46,210.01
189.67,197.76,204.08
197.89,206.65,212.52
194.91,201.51,206.48
183.49,192.89,198.3
188.22,196.41,202.87
190.69,199.29,202.65
184.37,192.06,196.47
191.1,197.49,203.01
189.59,196.57,203.61
186.02,193.9,200.5
182.01,189.89,196.67
182.68,191.52,197.65
183.04,193.12,198.04
188.62,197.5,201.78
188.51,195.05,199.4
174.6,184.77,192.88
166.29,172.3,178.55
70.68,71.36,77.96
59.85,62.12,71.25
45.15,48.04,55.3
38.79,39.27,45.71
30.68,31.52,36.6
28.64,28.52,34.08
33.81,34.35,39.56
31.97,32.18,36.87
52.25,55.49,63.05
163.33,173.01,181.37
170.48,182.35,189.42
183.77,190.77,196.99
177.4,186.54,192.91
171.9,182.8,190.45
157.83,168.84,177.09
89.73,93.61,100.92
67.87,67.77,77.15
35.08,36.01,39.96
31.24,32.48,36.32
28.72,28.72,30.64
26.05,25.01,27.37
24.15,22.23,24.79
28.91,26.55,29.27
22.22,21.02,23.62
28.12,25.53,28.1
82.15,85.7,91.49
163.42,171.09,176.62
183.84,192.84,200.1
186.1,191.38,197.7
182.9,192.1,197.92
176.77,185.92,192.36
169.03,181.04,188.66
160.81,174.57,182.39
160.52,173.0,180.34
161.31,172.2,178.1
69.71,72.37,76.5
44.19,43.84,49.78
27.11,29.23,33.09
19.09,23.04,26.11
29.8,31.5,36.45
41.47,37.93,40.57
93.27,96.04,101.39
161.42,169.97,176.9
177.28,186.23,189.47
184.36,191.58,196.33
187.62,196.09,202.49
184.08,192.16,198.74
190.61,198.34,204.01
180.78,190.99,197.83
199.18,207.1,210.15
195.52,203.55,207.12
182.77,192.1,196.52
204.4,212.71,218.01
200.34,207.57,211.89
199.76,206.92,210.6
200.78,206.05,209.81
194.99,202.25,205.52
201.72,207.52,210.81
201.26,209.49,214.03
197.26,203.88,210.48
193.95,201.98,207.77
192.73,198.64,203.32
198.37,206.28,211.52
184.26,193.64,198.05
196.09,204.76,210.77
180.46,188.15,194.07
191.96,197.98,203.07
189.05,196.13,201.77
202.66,208.95,212.86
197.71,204.31,210.11
195.86,203.5,207.35
196.22,202.46,207.83
181.68,189.13,193.49
182.88,189.97,194.77
188.74,196.14,202.15
187.09,194.45,199.13
179.13,190.56,195.37
182.48,192.13,199.12
171.83,182.05,189.21
179.87,188.17,195.88
178.8,187.92,195.33
177.2,187.05,193.66
180.27,190.24,193.78
175.88,184.51,190.22
171.79,183.94,189.01
178.51,190.07,195.06
184.46,194.48,198.3
192.45,201.42,206.87
181.23,190.68,198.37
174.47,183.88,190.68
99.71,103.93,110.67
56.24,59.32,68.4
47.78,51.33,60.5
41.96,43.61,51.67
32.67,33.27,38.63
28.58,28.22,33.7
25.38,25.66,31.02
27.89,26.41,32.41
31.53,32.58,39.07
123.44,130.13,139.83
180.02,190.12,198.08
173.23,182.41,189.35
122.21,130.48,140.71
71.86,82.05,90.21
41.43,48.83,56.37
32.77,37.09,43.86
62.33,63.9,71.74
38.91,41.52,45.02
30.4,32.02,35.82
29.76,29.96,31.96
30.03,29.2,31.67
25.95,24.99,28.67
20.6,19.72,24.1
23.02,23.47,25.58
35.63,34.67,37.68
95.78,97.92,103.09
157.62,164.97,171.03
159.23,168.64,173.89
169.77,177.33,183.21
149.1,159.59,165.44
168.21,177.6,184.54
169.01,178.23,184.89
170.88,181.79,190.11
166.09,175.29,181.57
156.76,167.0,174.03
128.7,134.55,140.85
116.89,120.88,122.56
53.18,55.4,57.8
40.52,41.97,42.29
51.94,49.19,51.36
93.73,96.55,98.44
163.3,170.35,175.7
179.91,190.56,197.96
182.11,190.8,194.74
173.76,182.58,186.65
165.77,175.42,183.43
167.27,178.13,186.95
178.43,187.93,194.76
168.26,179.81,188.22
186.37,194.02,200.61
197.69,205.14,208.38
197.0,202.93,207.41
193.13,201.21,206.63
181.43,188.29,194.01
204.39,209.05,213.53
204.38,211.28,214.32
196.48,203.77,208.66
194.12,202.27,208.52
181.46,189.9,195.78
185.01,194.24,199.11
178.36,189.2,195.56
177.24,185.57,192.68
187.24,194.64,201.04
200.7,207.45,212.56
189.17,197.78,201.86
182.2,192.37,198.53
201.97,207.79,212.66
190.76,196.68,202.36
189.87,196.82,202.62
197.26,204.14,210.12
189.7,195.43,200.1
199.51,206.32,212.56
191.88,198.06,202.74
181.88,190.97,196.84
178.63,188.94,196.38
179.62,189.08,196.88
186.76,196.04,202.47
189.56,197.49,204.43
192.53,201.25,208.75
174.12,182.89,187.97
172.97,183.15,189.78
182.81,190.63,197.55
177.92,187.4,193.36
174.39,181.5,186.54
183.23,191.96,199.29
174.97,183.22,190.65
185.72,192.86,198.75
182.35,191.31,195.75
177.48,188.59,196.84
168.06,177.09,186.13
116.6,120.51,129.19
63.33,65.53,76.93
47.52,50.78,59.26
35.67,35.2,42.3
29.79,28.79,34.23
22.08,21.35,25.74
21.64,20.64,26.12
24.2,24.4,29.4
26.49,27.57,33.16
74.97,81.56,91.37
177.01,188.0,195.94
120.93,129.07,139.38
55.38,59.65,71.54
43.08,48.12,53.28
28.19,32.09,34.73
33.75,36.92,41.57
50.49,54.15,60.7
42.06,44.3,50.46
31.15,32.39,36.79
29.96,30.96,34.2
33.5,33.94,36.9
31.02,32.22,33.25
32.5,33.0,33.15
27.48,28.68,28.33
62.11,62.58,66.64
136.53,143.87,149.24
162.66,169.96,175.69
165.31,172.97,177.87
168.61,176.44,183.87
169.14,177.46,182.46
166.76,176.16,180.96
149.97,157.53,163.69
153.92,161.36,167.81
147.85,156.55,162.24
151.32,158.14,163.88
135.22,145.17,151.27
152.23,161.75,167.92
127.28,135.75,139.85
112.05,118.43,121.49
129.03,133.77,139.61
107.97,115.27,119.56
147.9,155.08,161.1
148.73,158.53,165.49
158.27,167.9,172.02
171.09,180.25,184.77
174.2,185.12,190.5
165.92,176.97,185.12
167.27,178.7,186.4
171.06,179.84,187.27
192.56,198.68,205.68
200.67,206.93,210.58
195.85,203.26,209.07
193.64,201.29,206.0
200.14,208.14,212.95
193.02,200.17,205.93
187.86,197.04,200.84
189.02,194.13,197.72
192.69,199.59,203.97
199.71,204.54,208.73
193.65,201.63,206.87
176.89,186.74,192.49
186.65,195.01,203.19
187.72,196.92,204.3
187.06,196.04,200.66
188.97,196.16,201.86
196.42,203.73,208.22
195.49,204.59,209.05
189.19,195.6,202.34
181.58,190.21,196.88
175.44,185.26,191.12
198.06,204.03,209.07
176.9,186.92,194.05
187.92,193.52,198.34
188.11,193.64,199.42
181.0,189.48,195.49
172.93,182.64,189.57
183.73,189.72,195.7
173.64,181.18,185.83
193.37,197.88,203.55
188.77,195.05,200.44
181.4,189.37,193.7
182.75,192.09,198.99
179.12,187.11,194.93
179.28,186.4,190.45
173.13,183.15,189.51
179.0,187.33,195.21
180.04,189.02,196.0
176.79,185.71,191.17
159.65,170.18,176.08
170.43,178.64,187.28
117.2,121.31,130.12
60.35,61.83,73.23
40.43,43.42,50.88
35.7,37.86,45.44
57.23,61.4,71.2
61.43,66.21,77.43
50.02,53.29,64.04
49.75,51.62,59.16
39.21,43.2,49.73
40.18,43.82,51.6
136.63,147.75,156.81
86.88,94.42,103.23
54.81,58.09,63.78
48.65,49.79,54.66
38.79,40.29,44.71
37.47,39.73,46.43
29.18,32.01,36.17
27.74,28.87,34.44
25.67,25.9,30.95
23.78,24.52,28.8
24.39,25.83,30.36
21.51,24.08,27.93
24.76,25.95,29.51
33.75,33.4,35.62
83.04,86.63,89.77
151.47,157.71,162.45
151.84,159.98,163.63
152.01,158.06,160.08
157.8,162.87,166.5
139.95,148.1,152.85
154.48,161.96,167.85
136.95,144.91,147.78
134.76,142.13,146.55
141.01,150.52,155.99
153.35,157.54,161.87
145.01,154.31,157.39
146.69,153.19,156.26
132.34,138.67,141.53
127.83,133.37,136.8
125.33,129.3,132.07
128.31,133.87,137.91
139.87,145.9,148.16
137.5,143.56,147.96
153.68,160.72,164.93
176.35,183.71,187.97
153.78,160.73,166.35
146.41,153.85,160.49
172.0,179.81,186.34
159.52,164.11,169.24
192.72,199.98,206.25
203.38,209.26,214.15
186.44,194.61,199.23
188.8,198.21,203.79
182.56,192.18,199.24
199.53,204.9,210.41
201.77,206.72,210.18
194.27,200.45,205.63
192.84,199.55,204.15
195.99,202.08,207.75
191.5,198.13,203.3
188.44,194.6,199.53
184.69,192.01,198.37
196.7,201.71,205.93
188.43,196.54,201.88
190.72,197.37,202.4
183.89,189.37,194.16
184.15,191.84,197.97
184.4,191.68,197.27
193.72,200.21,206.4
194.32,201.63,206.84
194.1,200.3,206.1
189.18,197.03,202.62
193.36,199.29,206.04
186.8,191.31,197.85
181.64,190.61,195.97
173.16,181.51,184.65
182.16,191.11,196.53
182.42,189.82,194.65
171.05,178.35,184.43
171.17,179.88,183.76
177.8,185.28,190.52
176.23,185.3,191.92
183.09,191.8,197.95
173.45,182.05,188.41
175.39,184.12,190.21
177.11,186.68,194.64
166.14,175.19,183.38
167.95,175.93,182.59
174.04,183.2,189.37
172.17,183.06,191.7
115.01,119.16,128.4
57.44,57.89,71.09
68.92,73.51,86.42
60.25,64.86,77.77
73.89,77.91,90.12
80.05,83.37,94.68
80.9,80.8,88.86
74.87,74.0,80.89
51.98,53.25,57.9
61.11,59.1,63.86
68.34,69.88,76.81
85.24,86.42,92.17
62.97,63.55,68.87
95.85,95.64,101.26
57.88,54.64,57.11
74.31,72.53,78.1
47.88,46.87,50.2
33.06,33.9,38.5
32.64,33.2,35.55
20.67,21.58,23.77
20.83,23.5,26.58
22.69,23.68,28.01
19.13,19.42,23.74
33.69,32.06,34.87
66.45,65.13,67.72
122.51,124.92,128.84
141.22,145.66,148.05
137.67,142.22,144.22
142.24,147.0,149.83
159.19,161.67,161.85
158.74,162.8,163.0
150.6,155.25,155.92
152.41,155.21,156.69
157.04,160.45,162.01
144.79,148.83,151.19
148.32,153.76,153.74
166.46,169.44,169.23
154.0,157.92,160.72
145.18,149.89,153.51
159.08,163.21,163.36
170.13,170.84,169.35
169.63,172.69,172.14
154.11,158.23,161.7
148.65,150.98,152.33
164.07,165.74,169.76
151.57,156.45,161.16
160.51,165.91,171.1
159.21,164.07,169.75
158.42,164.21,168.25
202.57,206.49,210.95
188.98,193.83,200.26
198.96,203.74,207.54
188.42,195.53,200.66
177.31,186.64,193.65
203.15,210.37,214.4
205.36,209.29,211.1
186.08,190.55,196.48
199.22,205.51,211.0
198.33,202.2,207.59
192.38,200.24,205.86
199.98,205.43,208.57
188.94,196.77,202.5
188.13,194.81,201.51
197.61,202.45,208.44
196.31,202.78,206.74
195.45,200.89,205.22
200.02,205.25,209.08
199.36,202.92,207.44
184.63,189.91,194.68
183.77,189.34,194.18
176.64,181.88,187.52
189.58,196.48,199.71
184.46,190.33,198.09
178.57,184.34,190.7
184.08,190.03,195.6
190.38,198.14,204.73
184.04,190.81,196.74
184.99,192.07,197.89
171.83,180.71,187.27
169.95,179.58,184.31
179.16,186.05,191.07
180.59,187.78,192.67
172.26,178.94,187.75
169.97,176.86,184.1
176.33,183.84,190.73
169.14,175.17,182.38
179.84,186.57,191.1
180.09,187.01,190.16
175.42,184.67,191.17
159.93,169.06,176.67
94.45,96.45,106.63
67.15,70.96,82.62
61.88,66.74,78.44
75.0,74.3,78.6
55.31,56.26,62.43
75.41,71.52,74.83
71.39,66.96,68.16
53.88,52.26,53.7
50.9,45.92,48.38
69.39,65.65,67.14
64.03,60.96,66.33
149.85,154.68,160.53
123.14,126.44,129.97
71.04,70.52,73.54
62.3,60.63,60.58
60.46,55.07,58.46
50.69,46.11,47.49
64.72,63.8,67.04
58.25,55.99,55.67
42.13,38.63,41.2
31.54,34.43,36.56
37.47,35.67,40.44
36.41,33.85,38.67
33.81,29.61,34.92
72.93,70.48,72.06
150.96,150.64,150.18
159.25,162.66,163.22
145.82,147.66,151.36
